2018-04-06 00:00:00;135,;1 462 196,9551;0,;108 875,2694;0,;0,;3,108
2018-04-07 00:00:00;134,;1 464 221,8027;0,;109 015,598;0,;0,;3,2177
2018-04-08 00:00:00;131,;1 466 271,5655;0,;109 156,7872;0,;0,;3,2204
2018-04-09 00:00:00;127,;1 468 293,9072;0,;109 272,1437;0,;0,;3,9982
2018-04-10 00:00:00;126,;1 470 127,3408;0,;109 418,137;0,;0,;3,9984
2018-04-11 00:00:00;139,;1 471 907,9497;0,;109 563,6065;0,;0,;3,9984
2018-04-12 00:00:00;126,;1 473 705,2514;0,;109 713,2244;0,;0,;4,015
2018-04-13 00:00:00;118,;1 475 404,0516;0,;109 854,4583;0,;0,;4,0221
2018-04-14 00:00:00;122,;1 477 135,7422;0,;109 997,3298;0,;0,;4,0732
2018-04-15 00:00:00;111,;1 478 889,1005;0,;110 146,3608;0,;0,;4,0851
2018-04-16 00:00:00;123,;1 480 580,5392;0,;110 264,4638;0,;0,;4,4169
2018-04-17 00:00:00;117,;1 482 327,3565;0,;110 391,5024;0,;0,;4,5035
2018-04-18 00:00:00;125,;1 483 998,1123;0,;110 513,2969;0,;0,;4,9948
2018-04-19 00:00:00;124,;1 485 655,2538;0,;110 639,2427;0,;0,;5,009
2018-04-20 00:00:00;111,;1 487 307,4871;0,;110 791,6408;0,;0,;5,0757
2018-04-21 00:00:00;107,;1 488 895,7197;0,;110 930,9719;0,;0,;5,2935
2018-04-22 00:00:00;105,;1 490 544,6295;0,;111 091,5643;0,;0,;5,3008
2018-04-23 00:00:00;107,;1 492 218,5954;0,;111 212,7689;0,;0,;5,3805
2018-04-24 00:00:00;110,;1 493 855,646;0,;111 344,7389;0,;0,;5,5132
2018-04-25 00:00:00;106,;1 495 466,7903;0,;111 485,0512;0,;0,;5,5256
2018-04-26 00:00:00;120,;1 497 122,3571;0,;111 637,1574;0,;0,;5,5347
2018-04-27 00:00:00;116,;1 498 777,2723;0,;111 766,9986;0,;0,;5,5407
2018-04-28 00:00:00;116,;1 500 449,1482;0,;111 892,6826;0,;0,;5,6323
2018-04-29 00:00:00;107,;1 502 155,2109;0,;112 057,5242;0,;0,;5,6684
2018-04-30 00:00:00;95,;1 503 676,9492;0,;112 178,2053;0,;0,;5,673
2018-05-01 00:00:00;101,;1 505 192,6837;0,;112 345,9259;0,;0,;5,6737
2018-05-02 00:00:00;102,;1 506 703,5895;0,;112 476,8805;0,;0,;5,6803
2018-05-03 00:00:00;95,;1 508 150,6808;0,;112 612,3453;0,;0,;5,6874
2018-05-04 00:00:00;92,;1 509 637,3804;0,;112 724,6683;0,;0,;5,7001
2018-05-05 00:00:00;105,;1 511 122,9011;0,;112 871,5911;0,;0,;5,7754
2018-05-06 00:00:00;98,;1 512 634,3779;0,;113 002,0324;0,;0,;5,8115
2018-05-07 00:00:00;111,;1 514 199,3446;0,;113 108,9129;0,;0,;5,9323
2018-05-08 00:00:00;113,;1 515 819,2694;0,;113 258,5472;0,;0,;5,9336
