;1.6;1.8;2.8;5.8;6.8;7.8;8.8
;PMAX;CP;CO;BPP;BPO;BOO;BOP
;C;C;C;C;C;C;C
DATA ODCZYTU;kW;kWh;kWh;kvarh;kvarh;kvarh;kvarh
2018-03-01 00:00:00;88,;687 975,8852;0,;89 564,0731;0,;0,;47 918,0907
2018-03-02 00:00:00;90,;689 421,023;0,;89 611,8368;0,;0,;48 243,2108
2018-03-03 00:00:00;89,;690 849,7627;0,;89 663,5253;0,;0,;48 563,7457
2018-03-04 00:00:00;88,;692 137,1833;0,;89 708,6231;0,;0,;48 882,2511
2018-03-05 00:00:00;87,;693 414,399;0,;89 757,1464;0,;0,;49 207,7299
2018-03-06 00:00:00;91,;694 821,2201;0,;89 808,5055;0,;0,;49 535,5095
2018-03-07 00:00:00;93,;696 263,5486;0,;89 860,6509;0,;0,;49 847,9197
2018-03-08 00:00:00;95,;697 685,6667;0,;89 918,0821;0,;0,;50 162,4432
2018-03-09 00:00:00;90,;699 001,8491;0,;89 967,2985;0,;0,;50 488,7406
2018-03-10 00:00:00;79,;700 240,285;0,;90 017,7421;0,;0,;50 814,6111
2018-03-11 00:00:00;86,;701 379,4588;0,;90 062,4119;0,;0,;51 145,5106
2018-03-12 00:00:00;84,;702 498,5392;0,;90 108,7805;0,;0,;51 473,8477
2018-03-13 00:00:00;95,;703 781,8421;0,;90 294,8423;0,;0,;51 662,1489
2018-03-14 00:00:00;80,;704 991,0669;0,;90 483,5358;0,;0,;51 665,2878
2018-03-15 00:00:00;89,;706 238,0955;0,;90 629,892;0,;0,;51 668,3953
2018-03-16 00:00:00;93,;707 541,4731;0,;90 785,9243;0,;0,;51 670,257
2018-03-17 00:00:00;79,;708 865,3999;0,;90 932,5132;0,;0,;51 673,7369
2018-03-18 00:00:00;85,;710 131,2733;0,;91 072,7414;0,;0,;51 676,6954
2018-03-19 00:00:00;84,;711 380,9449;0,;91 207,4356;0,;0,;51 682,9564
2018-03-20 00:00:00;99,;712 773,596;0,;91 347,8415;0,;0,;51 685,4849
2018-03-21 00:00:00;92,;714 163,6934;0,;91 484,4868;0,;0,;51 691,0397
2018-03-22 00:00:00;94,;715 521,8719;0,;91 635,032;0,;0,;51 695,4694
2018-03-23 00:00:00;93,;716 907,1685;0,;91 772,5593;0,;0,;51 700,0243
2018-03-24 00:00:00;93,;718 260,6293;0,;91 916,1503;0,;0,;51 703,1183
2018-03-25 00:00:00;85,;719 471,7921;0,;92 046,5714;0,;0,;51 710,1488
2018-03-27 00:00:00;93,;721 969,9556;0,;92 317,1314;0,;0,;51 720,1427
2018-03-28 00:00:00;94,;723 300,991;0,;92 449,8827;0,;0,;51 726,4202
2018-03-29 00:00:00;85,;724 619,3083;0,;92 595,3601;0,;0,;51 731,6118
2018-03-30 00:00:00;85,;725 775,7881;0,;92 733,6364;0,;0,;51 734,8912
2018-03-31 00:00:00;79,;726 912,989;0,;92 865,1842;0,;0,;51 738,2034
2018-04-01 00:00:00;86,;728 049,0925;0,;93 010,2385;0,;0,;51 741,8916
2018-04-02 00:00:00;79,;729 115,5899;0,;93 136,072;0,;0,;51 747,8894
2018-04-03 00:00:00;86,;730 173,6676;0,;93 259,8435;0,;0,;51 753,2418
2018-04-04 00:00:00;84,;731 245,4726;0,;93 390,3876;0,;0,;51 757,3751
2018-04-05 00:00:00;88,;732 415,1318;0,;93 531,7807;0,;0,;51 759,2008
