;1.6;1.8;2.8;5.8;6.8;7.8;8.8
;PMAX;CP;CO;BPP;BPO;BOO;BOP
;C;C;C;C;C;C;C
DATA ODCZYTU;kW;kWh;kWh;kvarh;kvarh;kvarh;kvarh
2018-03-01 00:00:00;145,;891 706,8891;0,;87 054,0883;0,;0,;10,4054
2018-03-02 00:00:00;136,;894 091,834;0,;87 167,1127;0,;0,;10,4056
2018-03-03 00:00:00;140,;896 526,453;0,;87 279,2098;0,;0,;10,406
2018-03-04 00:00:00;147,;898 988,8338;0,;87 391,7508;0,;0,;10,4094
2018-03-05 00:00:00;144,;901 252,8024;0,;87 489,0675;0,;0,;10,4344
2018-03-06 00:00:00;118,;903 296,0262;0,;87 599,9774;0,;0,;10,4344
2018-03-07 00:00:00;132,;905 401,947;0,;87 716,997;0,;0,;10,4394
2018-03-08 00:00:00;104,;907 321,4338;0,;87 838,0993;0,;0,;10,4394
2018-03-09 00:00:00;111,;909 120,751;0,;87 959,3971;0,;0,;10,4394
2018-03-10 00:00:00;106,;910 824,1969;0,;88 069,3301;0,;0,;10,4394
2018-03-11 00:00:00;108,;912 509,7795;0,;88 180,4112;0,;0,;10,4394
2018-03-12 00:00:00;98,;914 076,4751;0,;88 266,7491;0,;0,;10,4481
2018-03-13 00:00:00;86,;915 518,1754;0,;88 373,4227;0,;0,;10,4573
2018-03-14 00:00:00;85,;917 007,8474;0,;88 478,0014;0,;0,;10,4633
2018-03-15 00:00:00;93,;918 538,8383;0,;88 586,2298;0,;0,;10,4776
2018-03-16 00:00:00;100,;920 201,8276;0,;88 700,3618;0,;0,;10,4776
2018-03-17 00:00:00;109,;922 046,8125;0,;88 815,4242;0,;0,;10,484
2018-03-18 00:00:00;128,;924 054,5458;0,;88 919,6605;0,;0,;10,518
2018-03-19 00:00:00;119,;926 109,6236;0,;89 011,0974;0,;0,;10,518
2018-03-20 00:00:00;112,;928 058,7561;0,;89 107,394;0,;0,;10,6106
2018-03-21 00:00:00;128,;930 069,6108;0,;89 207,5369;0,;0,;10,6318
2018-03-22 00:00:00;109,;931 961,217;0,;89 309,1981;0,;0,;10,6318
2018-03-23 00:00:00;127,;933 880,4318;0,;89 422,0301;0,;0,;10,6487
2018-03-24 00:00:00;112,;935 801,9542;0,;89 551,7605;0,;0,;10,6506
2018-03-25 00:00:00;114,;937 728,0348;0,;89 661,6556;0,;0,;10,6559
2018-03-27 00:00:00;110,;941 130,8492;0,;89 832,3438;0,;0,;10,8703
2018-03-28 00:00:00;102,;942 919,0811;0,;89 915,3124;0,;0,;11,0895
2018-03-29 00:00:00;112,;944 762,8329;0,;90 003,7752;0,;0,;11,2181
2018-03-30 00:00:00;95,;946 492,6926;0,;90 107,5657;0,;0,;11,2181
2018-03-31 00:00:00;102,;948 234,3312;0,;90 198,2295;0,;0,;11,3283
2018-04-01 00:00:00;98,;949 824,5459;0,;90 271,7717;0,;0,;11,382
2018-04-02 00:00:00;96,;951 348,6138;0,;90 317,1856;0,;0,;11,4738
2018-04-03 00:00:00;92,;952 808,9008;0,;90 364,4665;0,;0,;11,5603
2018-04-04 00:00:00;88,;954 268,6281;0,;90 442,1987;0,;0,;12,2609
2018-04-05 00:00:00;79,;955 584,9822;0,;90 506,5239;0,;0,;12,8142
2018-04-06 00:00:00;82,;956 807,9403;0,;90 575,9501;0,;0,;13,097
2018-04-07 00:00:00;85,;958 154,7972;0,;90 663,5392;0,;0,;13,2816
